site,treatment,plot,tree,year,Earlywood_Radius_mm,Earlywood_cumulative_radius_mm,Earlywood_BAI_mmsq,Earlywood_cumulative_BAI,Earlywood_cumularive_BAI_ha_m2,Latewood_radius_mm,Latewood_cumulative_radius,Latewood_BAI,Latewood_cumulative_BAI,Latewood_cumulative_BAI_ha_m2,Totalwood_radius_mm,Totalwood_cumulative_radius_mm,Totalwood_BAI,Totalwood_cumulative_BAI,Totalwood_cumulative_BAI_ha_m2
Whitmore,herbicide,17,20,1992,0.332,2.0065,0.34610336,12.64177267,21238.17809,0.114,0.2375,0.04080744,0.177115625,297.55425,0.3695,0.982,0.428704985,3.02797736,5087.001965
Whitmore,herbicide,17,20,1993,0.1995,2.206,0.124972785,15.28060904,25671.42319,0.1115,0.349,0.039037265,0.38245514,642.5246352,0.338,1.32,0.35872616,5.471136,9191.50848
Whitmore,herbicide,17,20,1994,0.2195,2.4255,0.151285985,18.47277779,31034.26669,0.0315,0.3805,0.003115665,0.454609985,763.7447748,0.41,1.73,0.527834,9.397706,15788.14608
Whitmore,herbicide,17,20,1995,0.21,2.6355,0.138474,21.81000119,36640.802,0.0985,0.479,0.030465065,0.72044474,1210.347163,0.324,2.054,0.32962464,13.24739624,22255.62568
Whitmore,herbicide,17,20,1996,0.132,2.7675,0.05471136,24.04943663,40403.05354,0.1075,0.5865,0.036286625,1.080104265,1814.575165,0.43,2.484,0.580586,19.37460384,32549.33445
Whitmore,herbicide,17,20,1997,0.1135,2.881,0.040450265,26.06250554,43785.00931,0.087,0.6735,0.02376666,1.424311065,2392.842589,0.307,2.791,0.29594186,24.45959834,41092.12521
Whitmore,herbicide,17,20,1998,0.0795,2.9605,0.019845585,27.52071919,46234.80824,0.0665,0.74,0.013885865,1.719464,2888.69952,0.306,3.097,0.29401704,30.11702426,50596.60076
Whitmore,herbicide,17,20,1999,0.041,3.0015,0.00527834,28.28826707,47524.28868,0.075,0.815,0.0176625,2.0856665,3503.91972,0.276,3.373,0.23919264,35.72418506,60016.6309
Whitmore,herbicide,17,20,2000,0.0605,3.062,0.011493185,29.44015016,49459.45227,0.058,0.873,0.01056296,2.39308506,4020.382901,0.173,3.546,0.09397706,39.48272424,66330.97672
Whitmore,herbicide,17,20,2001,0.0305,3.0925,0.002920985,30.02956663,50449.67194,0.0155,0.8885,0.000754385,2.478817265,4164.413005,0.241,3.787,0.18237434,45.03189866,75653.58975
Whitmore,herbicide,17,20,2002,0.0255,3.118,0.002041785,30.52684136,51285.09348,0.0275,0.916,0.002374625,2.63463584,4426.188211,0.1715,3.9585,0.092354465,49.20292787,82660.91882
Whitmore,herbicide,17,20,2003,0.0155,3.1335,0.000754385,30.83110187,51796.25114,0.045,0.961,0.0063585,2.89985594,4871.757979,0.0945,4.053,0.028040985,51.58018026,86654.70284
Whitmore,herbicide,17,20,2004,0.016,3.1495,0.00080384,31.14675979,52326.55645,0.0195,0.9805,0.001193985,3.018733985,5071.473095,0.0675,4.1205,0.014306625,53.31255359,89565.09003
Whitmore,herbicide,17,20,2005,0.3385,3.488,0.359788265,38.20169216,64178.84283,0.0215,1.002,0.001451465,3.15257256,5296.321901,0.105,4.2255,0.0346185,56.06422979,94187.90605
Whitmore,herbicide,17,20,2006,0.2635,3.7515,0.218017265,44.19158207,74241.85788,0.011,1.013,0.00037994,3.22217066,5413.246709,0.0495,4.275,0.007693785,57.3854625,96407.577
Whitmore,herbicide,17,20,2007,0,3.7515,0,44.19158207,74241.85788,0,1.013,0,3.22217066,5413.246709,0.047,4.322,0.00693626,58.65420776,98539.06904
Whitmore,HF,1,3,1987,0.0525,0.0525,0.008654625,0.008654625,14.53977,0.2235,0.2235,0.156850065,0.156850065,263.5081092,0,0,0,0,0
Whitmore,HF,1,3,1988,0.2015,0.254,0.127491065,0.20258024,340.3348032,0.2255,0.449,0.159669785,0.63302714,1063.485595,0.8865,0.8865,2.467670265,2.467670265,4145.686045
Whitmore,HF,1,3,1989,0.2655,0.5195,0.221339385,0.847423985,1423.672295,0.335,0.784,0.3523865,1.93001984,3242.433331,0.785,1.6715,1.9349465,8.772884465,14738.4459
Whitmore,HF,1,3,1990,0.4735,0.993,0.703995065,3.09619386,5201.605685,0.4105,1.1945,0.529122185,4.480246985,7526.814935,0.7765,2.448,1.893270065,18.81709056,31612.71214
Whitmore,HF,1,3,1991,0.408,1.401,0.52269696,6.16319514,10354.16784,0.396,1.5905,0.49240224,7.943227385,13344.62201,0.89,3.338,2.487194,34.98664616,58777.56555
Whitmore,HF,1,3,1992,0.417,1.818,0.54601146,10.37808936,17435.19012,0.342,1.9325,0.36726696,11.72650663,19700.53114,0.8865,4.2245,2.467670265,56.03769679,94143.33061
Whitmore,HF,1,3,1993,0.4415,2.2595,0.612055865,16.03076839,26931.6909,0.5055,2.438,0.802364985,18.66367016,31354.96587,0.785,5.0095,1.9349465,78.79858339,132381.6201
Whitmore,HF,1,3,1994,0.529,2.7885,0.87870074,24.41579927,41018.54277,0.2935,2.7315,0.270486665,23.42782967,39358.75385,0.7765,5.786,1.893270065,105.1202794,176602.0694
Whitmore,HF,1,3,1995,0.3775,3.166,0.447469625,31.47396584,52876.26261,0.3835,3.115,0.461806865,30.4681265,51186.45252,0.914,6.7,2.62314344,140.9546,236803.728
Whitmore,HF,1,3,1996,0.504,3.67,0.79761024,42.292346,71051.14128,0.118,3.233,0.04372136,32.82018746,55137.91493,0.7195,7.4195,1.625515985,172.853798,290394.3806
Whitmore,HF,1,3,1997,0.545,4.215,0.9326585,55.7859465,93720.39012,0.1445,3.3775,0.065563985,35.81956963,60176.87698,0.6295,8.049,1.244288585,203.4292991,341761.2225
Whitmore,HF,1,3,1998,0.4145,4.6295,0.539484185,67.29732859,113059.512,0.1505,3.528,0.071121785,39.08290176,65659.27496,0.6435,8.6925,1.300249665,237.2570066,398591.7711
Whitmore,HF,1,3,1999,0.4075,5.037,0.521416625,79.66609866,133839.0457,0.174,3.702,0.09506664,43.03308456,72295.58206,0.5915,9.284,1.098598865,270.6449398,454683.4989
Whitmore,HF,1,3,2000,0.4575,5.4945,0.657221625,94.79512499,159255.81,0.164,3.866,0.08445344,46.93030184,78842.90709,0.566,9.85,1.00591784,304.65065,511813.092
Whitmore,HF,1,3,2001,0.3255,5.82,0.332683785,106.359336,178683.6845,0.071,3.937,0.01582874,48.66990266,81765.43647,0.621,10.471,1.21091274,344.2753807,578382.6396
Whitmore,HF,1,3,2002,0.3515,6.1715,0.387954065,119.5944745,200918.7172,0.165,4.102,0.0854865,52.83490856,88762.64638,0.4585,10.9295,0.660097865,375.0854666,630143.5839
Whitmore,HF,1,3,2003,0.3705,6.542,0.431028585,134.384979,225766.7647,0.2235,4.3255,0.156850065,58.74924379,98698.72957,0.4705,11.4,0.695102585,408.0744,685564.992
Whitmore,HF,1,3,2004,0.3345,6.8765,0.351335385,148.4788321,249444.4379,0.17,4.4955,0.090746,63.45789359,106609.2612,0.5855,11.9855,1.076424185,451.0679402,757794.1395
Whitmore,HF,1,3,2005,0.2935,7.17,0.270486665,161.423946,271192.2293,0.108,4.6035,0.03662496,66.54354647,111793.1581,0.508,12.4935,0.81032096,490.1148827,823393.0029
Whitmore,HF,1,3,2006,0.282,7.452,0.24970536,174.3714346,292944.0101,0.096,4.6995,0.02893824,69.34784279,116504.3759,0.4325,12.926,0.587356625,524.6358346,881388.2021
Whitmore,HF,1,3,2007,0.1575,7.6095,0.077891625,181.8200994,305457.767,0,4.6995,0,69.34784279,116504.3759,0.3755,13.3015,0.442740785,555.5598931,933340.6204
Whitmore,HF,1,6,1987,0.177,0.177,0.09837306,0.09837306,165.2667408,0.014,0.014,0.00061544,0.00061544,1.0339392,0,0,0,0,0
Whitmore,HF,1,6,1988,0.2855,0.4625,0.255942185,0.671665625,1128.39825,0.103,0.117,0.03331226,0.04298346,72.2122128,0.84,0.84,2.215584,2.215584,3722.18112
Whitmore,HF,1,6,1989,0.4135,0.876,0.536884265,2.40956064,4048.061875,0.214,0.331,0.14379944,0.34402154,577.9561872,0.7365,1.5765,1.703237265,7.804006065,13110.73019
Whitmore,HF,1,6,1990,0.6885,1.5645,1.488461265,7.685653185,12911.89735,0.152,0.483,0.07254656,0.73252746,1230.646133,0.6605,2.237,1.369857185,15.71309066,26397.99231
Whitmore,HF,1,6,1991,0.626,2.1905,1.23049064,15.06663139,25311.94074,0.111,0.594,0.03868794,1.10790504,1861.280467,0.907,3.144,2.58311786,31.03807104,52143.95935
Whitmore,HF,1,6,1992,0.5575,2.748,0.975931625,23.71172256,39835.6939,0.1035,0.6975,0.033636465,1.527629625,2566.41777,0.84,3.984,2.215584,49.83888384,83729.32485
Whitmore,HF,1,6,1993,0.734,3.482,1.69169384,38.07037736,63958.23396,0.173,0.8705,0.09397706,2.379398585,3997.389623,0.7365,4.7205,1.703237265,69.96899759,117547.916
Whitmore,HF,1,6,1994,0.5255,4.0075,0.867111785,50.42857663,84720.00874,0.0765,0.947,0.018376065,2.81598026,4730.846837,0.6605,5.381,1.369857185,90.91920554,152744.2653
Whitmore,HF,1,6,1995,0.6195,4.627,1.205069985,67.22466506,112937.4373,0.1435,1.0905,0.064659665,3.734057385,6273.216407,0.602,5.983,1.13794856,112.4003475,188832.5838
Whitmore,HF,1,6,1996,0.427,5.054,0.57251306,80.20475624,134743.9905,0.1395,1.23,0.061105185,4.750506,7980.85008,0.7625,6.7455,1.825615625,142.8755586,240030.9384
Whitmore,HF,1,6,1997,0.3355,5.3895,0.353439185,91.20667019,153227.2059,0.0855,1.3155,0.022954185,5.433896385,9128.945927,0.5655,7.311,1.004141385,167.8352639,281963.2434
Whitmore,HF,1,6,1998,0.3755,5.765,0.442740785,104.3586065,175322.4589,0.12,1.4355,0.045216,6.470473185,10870.39495,0.4205,7.7315,0.555215585,187.6969297,315330.8419
Whitmore,HF,1,6,1999,0.303,6.068,0.28828026,115.6167594,194236.1558,0.117,1.5525,0.04298346,7.568204625,12714.58377,0.4955,8.227,0.770933585,212.5262811,357044.1522
Whitmore,HF,1,6,2000,0.299,6.367,0.28071914,127.2914835,213849.6923,0.0825,1.635,0.021371625,8.3939265,14101.79652,0.419,8.646,0.55126154,234.7254122,394338.6925
Whitmore,HF,1,6,2001,0.179,6.546,0.10060874,134.5493642,226042.9319,0.0345,1.6695,0.003737385,8.751902985,14703.19701,0.3815,9.0275,0.457002665,255.8966746,429906.4133
Whitmore,HF,1,6,2002,0.225,6.771,0.1589625,143.9578247,241849.1455,0.043,1.7125,0.00580586,9.208540625,15470.34825,0.2135,9.241,0.143128265,268.1436943,450481.4064
Whitmore,HF,1,6,2003,0.229,7,0.16466474,153.86,258484.8,0.089,1.8015,0.02487194,10.19056307,17120.14596,0.268,9.509,0.22552736,283.9221943,476989.2864
Whitmore,HF,1,6,2004,0.161,7.161,0.08139194,161.0189519,270511.8392,0.0705,1.872,0.015606585,11.00376576,18486.32648,0.317,9.826,0.31553546,303.1678666,509322.0159
Whitmore,HF,1,6,2005,0.2145,7.3755,0.144472185,170.8097208,286960.3309,0.018,1.89,0.00101736,11.216394,18843.54192,0.2315,10.0575,0.168279665,317.6213816,533603.9211
Whitmore,HF,1,6,2006,0.1665,7.542,0.087047865,178.608739,300062.6815,0.06,1.95,0.011304,11.93985,20058.948,0.232,10.2895,0.16900736,332.4437642,558505.5239
Whitmore,HF,1,6,2007,0.085,7.627,0.0226865,182.6573451,306864.3398,0,1.95,0,11.93985,20058.948,0.2265,10.516,0.161089065,347.2408438,583364.6176
Whitmore,HF,1,7,1987,0,0,0,0,0,0.0995,0.0995,0.031086785,0.031086785,52.2257988,0,0,0,0,0
Whitmore,HF,1,7,1988,0.1875,0.1875,0.110390625,0.110390625,185.45625,0.0845,0.184,0.022420385,0.10630784,178.5971712,0.6845,0.6845,1.471216385,1.471216385,2471.643527
Whitmore,HF,1,7,1989,0.2885,0.476,0.261349265,0.71144864,1195.233715,0.094,0.278,0.02774504,0.24267176,407.6885568,0.598,1.2825,1.12287656,5.164691625,8676.68193
Whitmore,HF,1,7,1990,0.591,1.067,1.09674234,3.57485546,6005.757173,0.095,0.373,0.0283385,0.43686506,733.9333008,0.6915,1.974,1.501460865,12.23556264,20555.74524
Whitmore,HF,1,7,1991,0.503,1.57,0.79444826,7.739786,13002.84048,0.1375,0.5105,0.059365625,0.818316185,1374.771191,0.699,2.673,1.53420714,22.43507706,37690.92946
Whitmore,HF,1,7,1992,0.5545,2.1245,0.965456585,14.17239079,23809.61653,0.099,0.6095,0.03077514,1.166479385,1959.685367,0.6845,3.3575,1.471216385,35.39661163,59466.30754
Whitmore,HF,1,7,1993,0.6,2.7245,1.1304,23.30790679,39157.28341,0.155,0.7645,0.0754385,1.835205185,3083.144711,0.598,3.9555,1.12287656,49.12837799,82535.67502
Whitmore,HF,1,7,1994,0.681,3.4055,1.45620954,36.41593099,61178.76406,0.064,0.8285,0.01286144,2.155334465,3620.961901,0.6915,4.647,1.501460865,67.80707226,113915.8814
Whitmore,HF,1,7,1995,0.4525,3.858,0.642934625,46.73627496,78516.94193,0.107,0.9355,0.03594986,2.748003185,4616.645351,0.8355,5.4825,2.191909185,94.38151163,158560.9395
Whitmore,HF,1,7,1996,0.488,4.346,0.74777216,59.30742824,99636.47944,0.083,1.0185,0.02163146,3.257254665,5472.187837,0.516,5.9985,0.83604384,112.9834871,189812.2583
Whitmore,HF,1,7,1997,0.3685,4.7145,0.426387665,69.79124219,117249.2869,0.0965,1.115,0.029240465,3.9037265,6558.26052,0.595,6.5935,1.1116385,136.5091207,229335.3228
Whitmore,HF,1,7,1998,0.2955,5.01,0.274185585,78.814314,132408.0475,0.08,1.195,0.020096,4.4839985,7533.11748,0.451,7.0445,0.63867914,155.822438,261781.6958
Whitmore,HF,1,7,1999,0.2895,5.2995,0.263164185,88.18595879,148152.4108,0.071,1.266,0.01582874,5.03265384,8454.858451,0.392,7.4365,0.48250496,173.6468113,291726.643
Whitmore,HF,1,7,2000,0.199,5.4985,0.12434714,94.93319707,159487.7711,0.047,1.313,0.00693626,5.41326266,9094.281269,0.3695,7.806,0.428704985,191.331617,321437.1166
Whitmore,HF,1,7,2001,0.194,5.6925,0.11817704,101.7503066,170940.5151,0.0135,1.3265,0.000572265,5.525151065,9282.253789,0.2695,8.0755,0.228058985,204.7710188,344015.3116
Whitmore,HF,1,7,2002,0.137,5.8295,0.05893466,106.7068406,179267.4922,0.0415,1.368,0.005407865,5.87627136,9872.135885,0.2405,8.316,0.181618385,217.1493878,364810.9715
Whitmore,HF,1,7,2003,0.1,5.9295,0.0314,110.3991666,185470.5999,0.0445,1.4125,0.006217985,6.264790625,10524.84825,0.1505,8.4665,0.071121785,225.0802939,378134.8938
Whitmore,HF,1,7,2004,0.139,6.0685,0.06066794,115.6358137,194268.167,0.0425,1.455,0.005671625,6.6474585,11167.73028,0.141,8.6075,0.06242634,232.6396366,390834.5895
Whitmore,HF,1,7,2005,0.09,6.1585,0.025434,119.0911639,200073.1554,0.024,1.479,0.00180864,6.86856474,11539.18876,0.1835,8.791,0.105730865,242.6644783,407676.3235
Whitmore,HF,1,7,2006,0.0895,6.248,0.025152185,122.5777626,205930.6412,0.039,1.518,0.00477594,7.23557736,12155.76996,0.1325,8.9235,0.055126625,250.0345961,420058.1214
Whitmore,HF,1,7,2007,0.069,6.317,0.01494954,125.3000955,210504.1604,0,1.518,0,7.23557736,12155.76996,0.1135,9.037,0.040450265,256.4355387,430811.705
Whitmore,HF,10,11,1987,0.08,0.08,0.020096,0.020096,33.76128,0.0685,0.0685,0.014733665,0.014733665,24.7525572,0,0,0,0,0
Whitmore,HF,10,11,1988,0.5885,0.6685,1.087483265,1.403241665,2357.445997,0.1195,0.188,0.044839985,0.11098016,186.4466688,0.7605,0.7605,1.816051185,1.816051185,3050.965991
Whitmore,HF,10,11,1989,0.511,1.1795,0.81991994,4.368431585,7338.965063,0.094,0.282,0.02774504,0.24970536,419.5050048,0.9195,1.68,2.654807985,8.862336,14888.72448
Whitmore,HF,10,11,1990,0.6665,1.846,1.394857865,10.70022824,17976.38344,0.1385,0.4205,0.060232265,0.555215585,932.7621828,0.8065,2.4865,2.042388665,19.41362227,32614.88541
Whitmore,HF,10,11,1991,0.7815,2.6275,1.917730665,21.67779463,36418.69498,0.17,0.5905,0.090746,1.094887385,1839.410807,0.5945,3.081,1.109770985,29.80664154,50075.15779
Whitmore,HF,10,11,1992,0.637,3.2645,1.27411466,33.46285519,56217.59672,0.2285,0.819,0.163946465,2.10618954,3538.398427,0.7605,3.8415,1.816051185,46.33736387,77846.7713
Whitmore,HF,10,11,1993,0.366,3.6305,0.42062184,41.38686499,69529.93318,0.235,1.054,0.1734065,3.48827624,5860.304083,0.9195,4.761,2.654807985,71.17475994,119573.5967
Whitmore,HF,10,11,1994,0.758,4.3885,1.80413096,60.47304727,101594.7194,0.1065,1.1605,0.035614665,4.228827185,7104.429671,0.8065,5.5675,2.042388665,97.33075663,163515.6711
Whitmore,HF,10,11,1995,0.624,5.0125,1.22264064,78.89299063,132540.2243,0.2325,1.393,0.169736625,6.09300986,10236.25656,0.9925,6.56,3.093076625,135.125504,227010.8467
Whitmore,HF,10,11,1996,0.731,5.7435,1.67789354,103.5816677,174017.2017,0.192,1.585,0.11575296,7.8883865,13252.48932,0.7305,7.2905,1.675598985,166.8953654,280384.2139
Whitmore,HF,10,11,1997,0.505,6.2485,0.8007785,122.5973821,205963.6019,0.132,1.717,0.05471136,9.25699946,15551.75909,0.9635,8.254,2.914963265,213.9235402,359391.5475
Whitmore,HF,10,11,1998,0.4245,6.673,0.565828785,139.8208371,234899.0063,0.1645,1.8815,0.084969185,11.11573267,18674.43089,0.697,8.951,1.52544026,251.5780591,422651.1393
Whitmore,HF,10,11,1999,0.3185,6.9915,0.318528665,153.4865669,257857.4324,0.11,1.9915,0.037994,12.45346687,20921.82434,0.5565,9.5075,0.972433665,283.8326266,476838.8127
Whitmore,HF,10,11,2000,0.451,7.4425,0.63867914,173.9271316,292197.5811,0.133,2.1245,0.05554346,14.17239079,23809.61653,0.483,9.9905,0.73252746,313.4036834,526518.1881
Whitmore,HF,10,11,2001,0.359,7.8015,0.40468634,191.1110831,321066.6196,0.0435,2.168,0.005941665,14.75870336,24794.62164,0.5605,10.551,0.986463185,349.5561071,587254.2599
Whitmore,HF,10,11,2002,0.199,8.0005,0.12434714,200.9851208,337655.0029,0.041,2.209,0.00527834,15.32219834,25741.29321,0.4915,11.0425,0.758536865,382.8815716,643241.0403
Whitmore,HF,10,11,2003,0.19,8.1905,0.113354,210.6446714,353883.048,0.0905,2.2995,0.025717385,16.60337879,27893.67637,0.242,11.2845,0.18389096,399.8474124,671743.6528
Whitmore,HF,10,11,2004,0.2155,8.406,0.145822385,221.875025,372750.042,0.0435,2.343,0.005941665,17.23749786,28958.9964,0.2305,11.515,0.166828985,416.3490065,699466.3309
Whitmore,HF,10,11,2005,0.1685,8.5745,0.089151665,230.8592378,387843.5195,0.0425,2.3855,0.005671625,17.86851619,30019.1072,0.3055,11.8205,0.293056985,438.7340516,737073.2067
Whitmore,HF,10,11,2006,0.1525,8.727,0.073024625,239.1440611,401762.0226,0.051,2.4365,0.00816714,18.64071127,31316.39493,0.212,12.0325,0.14112416,454.6125166,763749.0279
Whitmore,HF,10,11,2007,0.1295,8.8565,0.052658585,246.2940397,413773.9867,0,2.4365,0,18.64071127,31316.39493,0.195,12.2275,0.1193985,469.4669146,788704.4165
Whitmore,HF,10,14,1987,0.3305,0.3305,0.342982985,0.342982985,576.2114148,0.1235,0.1235,0.047892065,0.047892065,80.4586692,0,0,0,0,0
Whitmore,HF,10,14,1988,0.266,0.5965,0.22217384,1.117250465,1876.980781,0.178,0.3015,0.09948776,0.285433065,479.5275492,1.026,1.026,3.30540264,3.30540264,5553.076435
Whitmore,HF,10,14,1989,0.553,1.1495,0.96024026,4.149039785,6970.386839,0.2055,0.507,0.132602985,0.80713386,1355.984885,0.939,1.965,2.76860394,12.1242465,20368.73412
Whitmore,HF,10,14,1990,0.903,2.0525,2.56038426,13.22805463,22223.13178,0.123,0.63,0.04750506,1.246266,2093.72688,0.935,2.9,2.7450665,26.4074,44364.432
Whitmore,HF,10,14,1991,0.7875,2.84,1.947290625,25.325984,42547.65312,0.152,0.782,0.07254656,1.92018536,3225.911405,1.2215,4.1215,4.685075465,53.33843347,89608.56823
Whitmore,HF,10,14,1992,0.8145,3.6545,2.083108185,41.93586259,70452.24915,0.1205,0.9025,0.045593585,2.557549625,4296.68337,1.026,5.1475,3.30540264,83.19981463,139775.6886
Whitmore,HF,10,14,1993,1.0415,4.696,3.406027865,69.24458624,116330.9049,0.181,1.0835,0.10286954,3.686272865,6192.938413,0.939,6.0865,2.76860394,116.3228143,195422.328
Whitmore,HF,10,14,1994,0.827,5.523,2.14753706,95.78108106,160912.2162,0.1645,1.248,0.084969185,4.89056256,8216.145101,0.935,7.0215,2.7450665,154.8065915,260075.0737
Whitmore,HF,10,14,1995,0.8605,6.3835,2.325045185,127.9520869,214959.506,0.168,1.416,0.08862336,6.29587584,10577.07141,0.991,8.0125,3.08373434,201.5884906,338668.6642
Whitmore,HF,10,14,1996,0.7755,7.159,1.888396785,160.9290223,270360.7575,0.117,1.533,0.04298346,7.37927946,12397.18949,1.0285,9.041,3.321530465,256.6625983,431193.1651
Whitmore,HF,10,14,1997,0.7365,7.8955,1.703237265,195.7442096,328850.2721,0.093,1.626,0.02715786,8.30177064,13946.97468,0.892,9.933,2.49838496,309.8064955,520474.9124
Whitmore,HF,10,14,1998,0.7385,8.634,1.712500265,234.0743018,393244.827,0.1315,1.7575,0.054297665,9.698851625,16294.07073,0.8295,10.7625,2.160540585,363.7106156,611033.8342
Whitmore,HF,10,14,1999,0.5525,9.1865,0.958504625,264.9901963,445183.5298,0.129,1.8865,0.05225274,11.17489027,18773.81565,0.87,11.6325,2.376666,424.8892766,713813.9847
Whitmore,HF,10,14,2000,0.597,9.7835,1.11912426,300.5509789,504925.6446,0.094,1.9805,0.02774504,12.31627399,20691.3403,0.6815,12.314,1.458348665,476.1326314,799902.8208
Whitmore,HF,10,14,2001,0.308,10.0915,0.29787296,319.7724889,537217.7814,0.0315,2.012,0.003115665,12.71117216,21354.76923,0.6905,13.0045,1.497121385,531.0274436,892126.1052
Whitmore,HF,10,14,2002,0.3605,10.452,0.408075185,343.0271146,576285.5525,0.05,2.062,0.00785,13.35079016,22429.32747,0.3395,13.344,0.361917185,559.115735,939314.4348
Whitmore,HF,10,14,2003,0.3575,10.8095,0.401311625,366.8942114,616382.2752,0.089,2.151,0.02487194,14.52815514,24407.30064,0.41,13.754,0.527834,594.0017002,997922.8563
Whitmore,HF,10,14,2004,0.2245,11.034,0.158256785,382.2923498,642251.1477,0.071,2.222,0.01582874,15.50307176,26045.16056,0.4465,14.2005,0.625997465,633.1941888,1063766.237
Whitmore,HF,10,14,2005,0.4015,11.4355,0.506175065,410.6198732,689841.387,0.013,2.235,0.00053066,15.6850065,26350.81092,0.2955,14.496,0.274185585,659.8208102,1108498.961
Whitmore,HF,10,14,2006,0.248,11.6835,0.19312256,428.6231009,720086.8095,0.05,2.285,0.00785,16.3946465,27543.00612,0.4145,14.9105,0.539484185,698.0942522,1172798.344
Whitmore,HF,10,14,2007,0.051,11.7345,0.00816714,432.3732594,726387.0758,0,2.285,0,16.3946465,27543.00612,0.2975,15.208,0.277909625,726.229449,1220065.474
Whitmore,HF,10,17,1987,0.038,0.038,0.00453416,0.00453416,7.6173888,0.04,0.04,0.005024,0.005024,8.44032,0,0,0,0,0
Whitmore,HF,10,17,1988,0.093,0.131,0.02715786,0.05388554,90.5277072,0.052,0.092,0.00849056,0.02657696,44.6492928,0.385,0.385,0.4654265,0.4654265,781.91652
Whitmore,HF,10,17,1989,0.1835,0.3145,0.105730865,0.310578185,521.7713508,0.0675,0.1595,0.014306625,0.079882385,134.2024068,0.48,0.865,0.723456,2.3494265,3947.03652
Whitmore,HF,10,17,1990,0.314,0.6285,0.30959144,1.240338465,2083.768621,0.072,0.2315,0.01627776,0.168279665,282.7098372,0.4015,1.2665,0.506175065,5.036629865,8461.538173
Whitmore,HF,10,17,1991,0.406,1.0345,0.51758504,3.360397385,5645.467607,0.0805,0.312,0.020347985,0.30566016,513.5090688,0.4035,1.67,0.511230465,8.757146,14712.00528
Whitmore,HF,10,17,1992,0.315,1.3495,0.3115665,5.718411785,9606.931799,0.071,0.383,0.01582874,0.46060346,773.8138128,0.385,2.055,0.4654265,13.2602985,22277.30148
Whitmore,HF,10,17,1993,0.314,1.6635,0.30959144,8.689109265,14597.70357,0.1465,0.5295,0.067391465,0.880362585,1479.009143,0.48,2.535,0.723456,20.1783465,33899.62212
Whitmore,HF,10,17,1994,0.456,2.1195,0.65291904,14.10575999,23697.67678,0.127,0.6565,0.05064506,1.353315665,2273.570317,0.4015,2.9365,0.506175065,27.07632127,45488.21973
Whitmore,HF,10,17,1995,0.4635,2.583,0.674573265,20.94973146,35195.54885,0.0855,0.742,0.022954185,1.72877096,2904.335213,0.6205,3.557,1.208963585,39.72806186,66743.14392
